event_id,year,province_name,event_type,entity_id,entity_ids,prefecture_names,prefecture_entity_ids,old_prefecture_name,new_prefecture_name,approval_date,document_number,automatic_continuity,confidence,review_status,risk_flags,description,review_note,source_url,source_revision_id,source_locator,source_layer,source_id,source_type,source_confidence
WIKI-1988-007,1988,山西省,establish,CNUR-000019,CNUR-000019,朔州市,CNUR-000019,,朔州市,1988-03-24,国函〔1988〕50号,false,medium,accepted_manual_review,,"colspan=""3""| ||rowspan=""3""|3月24日国务院批复同意<br>国函〔1988〕50号||rowspan=""3""|撤销朔县、平鲁县，设立朔州市（地级）和朔州市朔城区、平鲁区<br>以原朔县的行政区域为朔城区的行政区域，以原平鲁县的行政区域为平鲁区的行政区域||colspan=""2""|朔州市||140600",朔州市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:13,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-008,1988,湖南省,upgrade,CNUR-000188,CNUR-000188,常德地区、常德市,CNUR-000188,常德地区,常德市,1988-01-23,国函〔1988〕23号,true,high,accepted_rule_extraction,,"colspan=""2""|常德地区 |432400 |rowspan=""11""|1月23日国务院批复同意<br>国函〔1988〕23号 |rowspan=""3""|撤销常德地区、常德县，实行市县领导体制，常德市升格为地级市<br>设立常德市武陵区，以原常德市全部和常德县部分乡镇行政区域为武陵区行政区域；设立常德市鼎城区，以原常德县剩余乡镇行政区域为鼎城区行政区域 |colspan=""2""|常德市 |430700",,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:17,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-009,1988,广东省,upgrade,CNUR-000205,CNUR-000205,肇庆地区、肇庆市,CNUR-000205,肇庆地区,肇庆市,1988-01-07,国函〔1988〕6号,true,high,accepted_rule_extraction,,"colspan=""2""|肇庆地区 |442800 |rowspan=""49""|1月7日国务院批复同意<br>国函〔1988〕6号 |rowspan=""3""|撤销肇庆地区，将肇庆市升为地级市；设立肇庆市端州区、鼎湖区 |colspan=""2""|肇庆市 |441200",,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:32,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-010,1988,广东省,split,CNUR-000347,CNUR-000347,惠阳地区、惠州市,CNUR-000347,惠阳地区,惠州市,,,false,medium,accepted_manual_review,multi_entity_relation,"colspan=""2""|惠阳地区 |442500 |rowspan=""2""|撤销惠阳地区，将惠州市升为地级市；设立惠州市惠城区 |colspan=""2""|惠州市 |441300",惠阳地区撤销并形成惠州、汕尾、河源三个主要后继实体,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:45,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-011,1988,广东省,establish,CNUR-000208,CNUR-000208,汕尾市,CNUR-000208,,汕尾市,,,false,medium,accepted_manual_review,,"rowspan=""3""|海丰县||rowspan=""3""|442531||rowspan=""2""|设立汕尾市（地级）和汕尾市城区，以海丰县部分镇为汕尾市城区的行政区域||colspan=""2""|汕尾市||441500",汕尾市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:50,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-012,1988,广东省,establish,CNUR-000209,CNUR-000209,河源市,CNUR-000209,,河源市,,,false,medium,accepted_manual_review,,"rowspan=""3""|河源县||rowspan=""3""|442525||rowspan=""3""|撤销河源县，设立河源市（地级）和河源市源城区、郊区||colspan=""2""|河源市||441600",河源市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:56,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-013,1988,广东省,upgrade,CNUR-000207,CNUR-000207,梅县地区、梅州市,CNUR-000207,梅县地区,梅州市,,,true,high,accepted_rule_extraction,,"colspan=""2""|梅县地区 |442400 |rowspan=""3""|撤销梅县地区，设立梅州市（地级）<br>撤销梅县市，分设梅县、梅州市梅江区<br>梅县由梅州市管辖 |colspan=""2""|梅州市 |441400",,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:64,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-014,1988,广东省,establish,CNUR-000210,CNUR-000210,阳江市,CNUR-000210,,阳江市,,,false,medium,accepted_manual_review,,"rowspan=""4""|江门市管辖||rowspan=""4""|阳江县||rowspan=""4""|440726||rowspan=""4""|撤销阳江县，设立阳江市（地级）、阳西县和阳江市江城区、阳东区<br>阳西县由阳江市管辖||colspan=""2""|阳江市||441700",阳江市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:73,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-015,1988,广东省,establish,CNUR-000211,CNUR-000211,清远市,CNUR-000211,,清远市,,,false,medium,accepted_manual_review,,"rowspan=""3""|广州市管辖||rowspan=""3""|清远县||rowspan=""3""|440127||rowspan=""3""|撤销清远县，设立清远市（地级）和清远市清城区、清郊区||colspan=""2""|清远市||441800",清远市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:77,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-016,1988,安徽省,merge,CNUR-000348,CNUR-000348,安庆地区、安庆市,CNUR-000348,安庆地区,安庆市,1988-08-17,国函〔1988〕105号,false,medium,accepted_manual_review,,"colspan=""2""|安庆地区||342800 |rowspan=""13""|8月17日国务院批复同意<br>国函〔1988〕105号 |撤销安庆地区与原安庆市，实行地市合并，设立新的安庆市 |colspan=""3""",安庆地区 and the existing city were merged into the unified 安庆市,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:82,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-017,1988,安徽省,establish_prefecture,CNUR-000113,CNUR-000113,池州地区,CNUR-000113,,池州地区,,,false,medium,accepted_manual_review,,"colspan=""2""| ||设立池州地区||colspan=""2""|池州地区||342900",池州地区 later continued as the Chizhou research entity,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:91,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1988-018,1988,福建省,rename,CNUR-000121,CNUR-000121,建阳地区、南平地区,CNUR-000121,建阳地区,南平地区,1988-10-24,国函〔1988〕128号,true,high,accepted_manual_review,,建阳地区||352100||国务院10月24日批复同意<br>国函〔1988〕128号||将建阳地区驻地由建阳县迁至南平市<br>建阳地区更名为南平地区||南平地区,建阳地区 renamed 南平地区 and later became 南平市,https://zh.wikipedia.org/wiki/1988%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93182311,row:102,wikipedia_semantic_normalization,SRC-WIKI-1988,wikipedia,revisioned_secondary
WIKI-1992-019,1992,安徽省,upgrade,CNUR-000107,CNUR-000107,滁县地区、滁州市,CNUR-000107,滁县地区,滁州市,1992-12-20,国函〔1992〕201号,true,high,accepted_rule_extraction,,"colspan=""2""|滁县地区 |342300 |rowspan=""3""|撤销滁县地区和滁州市（县级）<br>设立滁州市（地级）和滁州市琅琊区、南谯区 |colspan=""2""|滁州市 |341100 |rowspan=""9""|国务院12月20日批复同意<br>国函〔1992〕201号",,https://zh.wikipedia.org/wiki/1992%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,88403920,row:2,wikipedia_semantic_normalization,SRC-WIKI-1992,wikipedia,revisioned_secondary
WIKI-1992-020,1992,四川省,upgrade,CNUR-000342,CNUR-000342,万县地区、万县市,CNUR-000342,万县地区,万县市,1992-12-11,国函〔1992〕194号,true,high,accepted_manual_review,,"colspan=""2"" id=""5122""|万县地区 |512200 |rowspan=""5""|撤销万县地区及万县市、万县，设立万县市（地级）<br>新设万县市设三个市辖区：龙宝区、天城区和五桥区 |colspan=""2""|万县市 |511200 |rowspan=""13""|国务院12月11日批复同意<br>国函〔1992〕194号",Wanxian Prefecture continued as the historical prefecture-level Wanxian City until 1997,https://zh.wikipedia.org/wiki/1992%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,88403920,row:12,wikipedia_semantic_normalization,SRC-WIKI-1992,wikipedia,revisioned_secondary
WIKI-1992-021,1992,湖北省,abolish,CNUR-000349,CNUR-000349,宜昌地区,CNUR-000349,宜昌地区,,1992-07-06,国函〔1992〕72号,false,medium,accepted_manual_review,,"colspan=""2""|宜昌地区||422700||撤销宜昌地区||colspan=""3""| ||rowspan=""10""|国务院7月6日批复同意<br>国函〔1992〕72号",宜昌地区 merged into the existing 宜昌市,https://zh.wikipedia.org/wiki/1992%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,88403920,row:26,wikipedia_semantic_normalization,SRC-WIKI-1992,wikipedia,revisioned_secondary
WIKI-1992-022,1992,吉林省,establish,CNUR-000057,CNUR-000057,松原市,CNUR-000057,,松原市,1992-06-06,国函〔1992〕60号,false,medium,accepted_manual_review,,"rowspan=""5""|白城地区管辖 |rowspan=""2""|扶余市||rowspan=""2""|222303 |rowspan=""2""|撤销扶余市，设立松原市（地级）<br>设立松原市扶余区 |colspan=""2""|松原市||220700 |rowspan=""5""|国务院6月6日批复同意<br>国函〔1992〕60号",松原市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1992%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,88403920,row:37,wikipedia_semantic_normalization,SRC-WIKI-1992,wikipedia,revisioned_secondary
WIKI-1992-023,1992,山东省,rename,CNUR-000150,CNUR-000150,惠民地区、滨州地区,CNUR-000150,惠民地区,滨州地区,1992-02-12,国函〔1992〕15号,true,high,accepted_manual_review,,"colspan=""2""|惠民地区||372300 |惠民地区更名为滨州地区 |colspan=""2""|滨州地区 |国务院批准<br>民政部2月12日批复同意<br>国函〔1992〕15号",惠民地区 renamed 滨州地区 and later became 滨州市,https://zh.wikipedia.org/wiki/1992%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,88403920,row:47,wikipedia_semantic_normalization,SRC-WIKI-1992,wikipedia,revisioned_secondary
WIKI-1993-024,1993,吉林省,upgrade,CNUR-000058,CNUR-000058,白城地区、白城市,CNUR-000058,白城地区,白城市,1993-06-14,国函〔1993〕87号,true,high,accepted_rule_extraction,,"colspan=""2"" |白城地区 |222300 |rowspan=""2""|撤销白城地区，设立白城市（地级）<br>撤销白城市（县级），设立白城市洮北区（县级） |colspan=""2""|白城市||220800 |rowspan=""6""|国务院6月14日批复同意<br>国函〔1993〕87号",,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:2,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-025,1993,黑龙江省,upgrade,CNUR-000070,CNUR-000070,黑河地区、黑河市,CNUR-000070,黑河地区,黑河市,1993-02-08,国函〔1994〕12号,true,high,accepted_rule_extraction,document_year_differs_from_page_year,"colspan=""2"" |黑河地区 |232600 |rowspan=""2""|撤销黑河地区，设立黑河市（地级）<br>撤销黑河市（县级），设立黑河市爱辉区（县级） |colspan=""2""|黑河市||231100 |rowspan=""8""|国务院2月8日批复同意<br>国函〔1994〕12号",,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:9,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-026,1993,湖北省,establish,CNUR-000176,CNUR-000176,孝感市,CNUR-000176,,孝感市,1993-02-08,国函〔1993〕46号,false,medium,accepted_manual_review,,"colspan=""2"" |孝感地区 |232600 |rowspan=""3""|孝感地区和县级孝感市，设立孝感市（地级）<br>孝感市设立孝南区和孝昌县 |colspan=""2""|孝感市||231100 |rowspan=""9""|国务院2月8日批复同意<br>国函〔1993〕46号",孝感市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:18,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-027,1993,四川省,upgrade,CNUR-000246,CNUR-000246,南充地区、南充市,CNUR-000246,南充地区,南充市,1993-07-02,国函〔1993〕96号,true,high,accepted_rule_extraction,,"colspan=""2"" |南充地区 |512900 |rowspan=""4""|撤销南充地区、南充市和南充县，设立南充市（地级）<br>南充市设立顺庆区、高坪区和嘉陵区 |colspan=""2""|南充市||231100 |rowspan=""16""|国务院7月2日批复同意<br>国函〔1993〕96号",,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:28,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-028,1993,河北省,merge,CNUR-000350,CNUR-000350,石家庄地区,CNUR-000350,石家庄地区,,1993-06-19,国函〔1993〕89号,false,medium,accepted_manual_review,,"colspan=""2""|石家庄地区||132300||撤销石家庄地区，实行地、市合并||colspan=""3""| ||rowspan=""79""|国务院6月19日批复同意<br>国函〔1993〕89号",石家庄地区 merged into 石家庄市,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:44,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-029,1993,山西省,abolish,CNUR-000343,CNUR-000343,雁北地区,CNUR-000343,雁北地区,,1993-06-14,国函〔1993〕93号,false,medium,accepted_manual_review,multi_entity_relation,"colspan=""2""|雁北地区||142100||撤销雁北地区||colspan=""3""| ||rowspan=""11""|国务院6月14日批复同意<br>国函〔1993〕93号",Yanbei was abolished and split between Datong and Shuozhou,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:124,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-030,1993,广西壮族自治区,establish,CNUR-000222,CNUR-000222,防城港市,CNUR-000222,,防城港市,1993-05-23,国函〔1993〕68号,false,medium,accepted_manual_review,,"rowspan=""4""|钦州地区管辖||rowspan=""3""|防城各族自治县|| rowspan=""3"" |452822 ||rowspan=""4""|撤销防城各族自治县和防城港区，设立防城港市（地级）<br>防城港市辖港口、防城两个区和上思县||colspan=""2""|防城港市||450600 |rowspan=""5""|国务院5月23日批复同意<br>国函〔1993〕68号",防城港市 was explicitly established as a prefecture-level city,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:135,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1993-031,1993,湖北省,rename,CNUR-000181,CNUR-000181,鄂西土家族苗族自治州、恩施土家族苗族自治州,CNUR-000181,鄂西土家族苗族自治州,恩施土家族苗族自治州,1993-04-04,国函〔1993〕36号,true,high,accepted_rule_extraction,,"colspan=""2""|鄂西土家族苗族自治州||422800 |鄂西土家族苗族自治州更名为恩施土家族苗族自治州 |colspan=""2""|恩施土家族苗族自治州 | 国务院4月4日批复同意<br>国函〔1993〕36号",,https://zh.wikipedia.org/wiki/1993%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,91124767,row:145,wikipedia_semantic_normalization,SRC-WIKI-1993,wikipedia,revisioned_secondary
WIKI-1994-032,1994,浙江省,upgrade,CNUR-000096,CNUR-000096,台州地区、台州市,CNUR-000096,台州地区,台州市,1994-08-20,国函〔1994〕86号,true,high,accepted_rule_extraction,,"colspan=""2"" id=""86""|台州地区 |332700 |rowspan=""4""|撤销台州地区和县级黄岩市、椒江市，设立台州市（地级）<br>台州市新设椒江区、黄岩区和路桥区 |colspan=""2""|台州市||331000 |rowspan=""10""|国务院8月20日批复同意<br>国函〔1994〕86号",,https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93187675,row:2,wikipedia_semantic_normalization,SRC-WIKI-1994,wikipedia,revisioned_secondary
WIKI-1994-033,1994,福建省,upgrade,CNUR-000121,CNUR-000121,南平地区、南平市,CNUR-000121,南平地区,南平市,1994-09-05,国函〔1994〕94号,true,high,accepted_rule_extraction,,"colspan=""2"" id=""94""| 南平地区 |332700 |rowspan=""2""|撤销南平地区和县级南平市，设立地级南平市<br>南平市新设延平区 |colspan=""2""|南平市||331000 |rowspan=""11""|国务院9月5日批复同意<br>国函〔1994〕94号",,https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93187675,row:13,wikipedia_semantic_normalization,SRC-WIKI-1994,wikipedia,revisioned_secondary
WIKI-1994-034,1994,山东省,upgrade,CNUR-000147,CNUR-000147,临沂地区、临沂市,CNUR-000147,临沂地区,临沂市,1994-12-17,国函〔1994〕131号,true,high,accepted_rule_extraction,,"colspan=""2"" |临沂地区 |372800 |rowspan=""4""|撤销临沂地区和县级临沂市，设立地级临沂市<br>临沂市设立兰山区、罗庄区和河东区 |colspan=""2""|临沂市||371300 |rowspan=""13""|国务院12月17日批复同意<br>国函〔1994〕131号",,https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93187675,row:25,wikipedia_semantic_normalization,SRC-WIKI-1994,wikipedia,revisioned_secondary
WIKI-1994-035,1994,山东省,upgrade,CNUR-000148,CNUR-000148,德州地区、德州市,CNUR-000148,德州地区,德州市,1994-12-17,国函〔1994〕132号,true,high,accepted_rule_extraction,,"colspan=""2"" |德州地区 |372400 |rowspan=""2""|撤销德州地区和县级德州市，设立地级德州市<br>德州市设立德城区 |colspan=""2""|德州市||371400 |rowspan=""12""|国务院12月17日批复同意<br>国函〔1994〕132号",,https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93187675,row:38,wikipedia_semantic_normalization,SRC-WIKI-1994,wikipedia,revisioned_secondary
WIKI-1994-036,1994,河南省,upgrade,CNUR-000164,CNUR-000164,南阳地区、南阳市,CNUR-000164,南阳地区,南阳市,1994-07-01,国函〔1994〕67号,true,high,accepted_rule_extraction,,"colspan=""2"" |南阳地区 |412900 |rowspan=""3""|撤销南阳地区和县级南阳市、南阳县，设立地级南阳市<br>南阳市新设宛城区和卧龙区 |colspan=""2""|南阳市||411300 |rowspan=""14""|国务院7月1日批复同意<br>国函〔1994〕67号",,https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93187675,row:51,wikipedia_semantic_normalization,SRC-WIKI-1994,wikipedia,revisioned_secondary
